TransactionID,Date,Amount,Type,Description,Category
3496,2024-06-21,3699.56,transfer,Wallet Transfer,TRANSFER
3497,2025-10-27,2288.56,transfer,Bank Transfer,TRANSFER
3498,2023-12-14,3850.72,credit,Bonus Credit,SALARY
3499,2025-06-03,2811.76,transfer,Medical Test,MEDICAL
3500,2024-11-28,2457.81,debit,McDonalds,FOOD
3501,2024-09-12,4600.35,debit,Water Bill,BILLS
3502,2024-12-24,4500.57,transfer,Amazon Purchase,SHOPPING
3503,2025-06-05,4186.43,transfer,Lifestyle Store,SHOPPING
3504,2025-03-11,1232.31,debit,Internet Bill,BILLS
3505,2024-10-16,1575.1,credit,McDonalds,FOOD
3506,2024-12-04,3261.71,transfer,Flight Booking,TRAVEL
3507,2025-10-28,4719.4,transfer,Netflix Subscription,ENTERTAINMENT
3508,2024-12-27,4397.13,debit,McDonalds,FOOD
3509,2024-11-10,4522.15,credit,Fuel Station,TRAVEL
3510,2024-01-08,2618.03,credit,McDonalds,FOOD
3511,2024-06-24,1528.53,credit,Medical Test,MEDICAL
3512,2025-07-15,3061.17,transfer,Stock Purchase,INVESTMENT
3513,2025-01-03,1940.84,debit,Bonus Credit,SALARY
3514,2025-08-04,4547.33,credit,Monthly Salary Credit,SALARY
3515,2024-09-11,3658.98,debit,Netflix Subscription,ENTERTAINMENT
3516,2025-02-09,2558.22,debit,Bonus Credit,SALARY
3517,2025-06-04,1703.44,debit,Wallet Transfer,TRANSFER
3518,2025-02-28,1469.06,transfer,Netflix Subscription,ENTERTAINMENT
3519,2025-08-02,3831.04,debit,Lifestyle Store,SHOPPING
3520,2024-11-06,1897.45,transfer,Starbucks Coffee,FOOD
3521,2025-02-13,4651.48,credit,Electricity Bill,BILLS
3522,2025-03-22,4545.11,credit,Bonus Credit,SALARY
3523,2024-07-01,490.56,debit,UPI Transfer,TRANSFER
3524,2025-07-27,3394.27,transfer,Flipkart Order,SHOPPING
3525,2024-12-17,518.81,credit,Lifestyle Store,SHOPPING
3526,2024-04-01,3729.8,debit,Train Ticket,TRAVEL
3527,2024-07-06,3944.41,transfer,Doctor Consultation,MEDICAL
3528,2024-09-12,4585.39,credit,Stock Purchase,INVESTMENT
3529,2024-06-09,2697.67,transfer,Lifestyle Store,SHOPPING
3530,2024-05-28,1179.99,transfer,Movie Ticket,ENTERTAINMENT
3531,2024-01-17,959.89,transfer,Medical Test,MEDICAL
3532,2025-06-18,4747.86,credit,McDonalds,FOOD
3533,2024-02-29,3323.79,credit,Wallet Transfer,TRANSFER
3534,2023-11-14,4710.39,credit,Crypto Buy,INVESTMENT
3535,2025-03-20,1914.49,transfer,Mutual Fund SIP,INVESTMENT
3536,2025-03-24,1576.81,transfer,Crypto Buy,INVESTMENT
3537,2025-01-29,3477.82,debit,UPI Transfer,TRANSFER
3538,2025-09-28,1767.96,credit,Flipkart Order,SHOPPING
3539,2025-05-06,1141.65,debit,Medical Test,MEDICAL
3540,2024-03-04,4156.96,transfer,Electricity Bill,BILLS
3541,2024-02-19,2914.55,transfer,Bank Transfer,TRANSFER
3542,2024-03-29,450.5,credit,Uber Ride,TRAVEL
3543,2023-11-27,334.79,credit,Wallet Transfer,TRANSFER
3544,2024-11-07,1040.36,debit,Bank Transfer,TRANSFER
3545,2025-07-31,4443.05,transfer,Monthly Salary Credit,SALARY
3546,2025-05-18,2980.94,transfer,Medical Test,MEDICAL
3547,2025-10-24,1161.2,transfer,Stock Purchase,INVESTMENT
3548,2025-07-22,4725.14,transfer,Water Bill,BILLS
3549,2025-01-25,4328.29,debit,Doctor Consultation,MEDICAL
3550,2024-11-02,718.73,credit,Myntra Clothing,SHOPPING
3551,2025-10-09,4365.61,transfer,Lifestyle Store,SHOPPING
3552,2024-04-25,2222.9,transfer,Wallet Transfer,TRANSFER
3553,2024-07-16,647.74,credit,Amazon Purchase,SHOPPING
3554,2024-03-23,2100.14,debit,Electricity Bill,BILLS
3555,2024-01-28,1382.07,debit,Flight Booking,TRAVEL
3556,2025-06-11,2352.52,transfer,Flipkart Order,SHOPPING
3557,2025-07-23,3581.02,transfer,Internet Bill,BILLS
3558,2024-02-09,873.52,credit,Movie Ticket,ENTERTAINMENT
3559,2023-12-04,3269.49,credit,Mutual Fund SIP,INVESTMENT
3560,2025-06-02,122.55,transfer,Medical Test,MEDICAL
3561,2025-11-02,3443.25,debit,Restaurant Bill,FOOD
3562,2024-05-04,3271.66,credit,Netflix Subscription,ENTERTAINMENT
3563,2025-02-28,1683.37,transfer,Monthly Salary Credit,SALARY
3564,2025-06-23,1905.27,credit,UPI Transfer,TRANSFER
3565,2025-08-30,3389.78,debit,Fuel Station,TRAVEL
3566,2025-02-21,1278.2,transfer,Electricity Bill,BILLS
3567,2024-04-23,2077.88,credit,Mobile Recharge,BILLS
3568,2024-12-22,977.35,credit,Mutual Fund SIP,INVESTMENT
3569,2024-05-03,4670.51,transfer,Restaurant Bill,FOOD
3570,2025-05-25,4252.99,transfer,Pharmacy Purchase,MEDICAL
3571,2024-09-24,1539.4,transfer,Myntra Clothing,SHOPPING
3572,2025-09-12,4287.8,debit,Flipkart Order,SHOPPING
3573,2024-02-13,4238.64,credit,Monthly Salary Credit,SALARY
3574,2025-10-20,3821.17,debit,Wallet Transfer,TRANSFER
3575,2025-08-20,844.7,credit,Bonus Credit,SALARY
3576,2024-10-30,4084.54,credit,Mobile Recharge,BILLS
3577,2025-06-03,526.42,transfer,Wallet Transfer,TRANSFER
3578,2024-01-31,336.02,debit,Flipkart Order,SHOPPING
3579,2024-01-18,3832.8,debit,Starbucks Coffee,FOOD
3580,2024-08-16,2290.93,debit,Medical Test,MEDICAL
3581,2025-05-09,4839.85,credit,Mutual Fund SIP,INVESTMENT
3582,2024-06-03,3566.18,transfer,Fuel Station,TRAVEL
3583,2025-10-22,3966.43,credit,Movie Ticket,ENTERTAINMENT
3584,2024-09-16,1416.1,credit,UPI Transfer,TRANSFER
3585,2024-02-14,1317.81,transfer,Gaming Purchase,ENTERTAINMENT
3586,2025-02-24,2326.95,debit,UPI Transfer,TRANSFER
3587,2025-02-09,1421.73,debit,Flipkart Order,SHOPPING
3588,2023-11-29,948.06,transfer,Netflix Subscription,ENTERTAINMENT
3589,2025-11-07,3400.4,debit,Pharmacy Purchase,MEDICAL
3590,2024-12-27,3113.94,debit,Uber Ride,TRAVEL
3591,2025-01-26,556.08,credit,Mutual Fund SIP,INVESTMENT
3592,2024-01-10,417.23,debit,Dominos Pizza,FOOD
3593,2025-08-22,1853.47,transfer,Flight Booking,TRAVEL
3594,2024-12-13,4276.15,transfer,Wallet Transfer,TRANSFER
3595,2024-02-21,1671.08,transfer,UPI Transfer,TRANSFER
3596,2025-09-26,503.72,credit,Stock Purchase,INVESTMENT
3597,2024-02-14,4527.57,transfer,Water Bill,BILLS
3598,2024-06-23,2349.33,credit,Flight Booking,TRAVEL
3599,2025-03-07,1039.99,debit,Fuel Station,TRAVEL
3600,2023-11-23,868.61,credit,UPI Transfer,TRANSFER
3601,2024-03-03,4056.08,credit,Dominos Pizza,FOOD
3602,2023-11-21,1628.76,transfer,Netflix Subscription,ENTERTAINMENT
3603,2025-02-20,2843.85,transfer,Amazon Purchase,SHOPPING
3604,2025-04-18,3149.62,debit,Monthly Salary Credit,SALARY
3605,2023-11-29,878.07,debit,Myntra Clothing,SHOPPING
3606,2024-01-11,1756.08,transfer,Bank Transfer,TRANSFER
3607,2024-05-15,342.53,credit,Stock Purchase,INVESTMENT
3608,2024-05-29,3635.84,debit,Wallet Transfer,TRANSFER
3609,2024-08-27,4099.05,debit,Bonus Credit,SALARY
3610,2024-06-25,4694.89,transfer,Bank Transfer,TRANSFER
3611,2024-07-10,3181.84,transfer,Water Bill,BILLS
3612,2024-09-16,2124.05,debit,Crypto Buy,INVESTMENT
3613,2024-09-26,4975.8,transfer,Mutual Fund SIP,INVESTMENT
3614,2024-09-11,2859.7,transfer,Bonus Credit,SALARY
3615,2024-04-30,1117.31,credit,Bonus Credit,SALARY
3616,2025-02-21,1950.33,debit,UPI Transfer,TRANSFER
3617,2024-07-25,2634.48,debit,Doctor Consultation,MEDICAL
3618,2024-07-23,1527.42,credit,UPI Transfer,TRANSFER
3619,2024-03-31,4266.62,transfer,Electricity Bill,BILLS
3620,2024-12-05,2733.96,credit,Gaming Purchase,ENTERTAINMENT
3621,2024-01-27,2376.51,credit,Train Ticket,TRAVEL
3622,2023-11-19,2851.91,credit,Medical Test,MEDICAL
3623,2025-01-31,264.93,credit,Mutual Fund SIP,INVESTMENT
3624,2025-02-06,1703.56,debit,Mobile Recharge,BILLS
3625,2024-11-13,3784.05,credit,Dominos Pizza,FOOD
3626,2025-05-25,4152.64,credit,Pharmacy Purchase,MEDICAL
3627,2025-05-16,2807.34,transfer,Electricity Bill,BILLS
3628,2025-10-18,301.89,transfer,UPI Transfer,TRANSFER
3629,2024-01-08,3138.54,debit,Pharmacy Purchase,MEDICAL
3630,2024-03-15,833.04,credit,Flight Booking,TRAVEL
3631,2024-10-04,1754.8,debit,Monthly Salary Credit,SALARY
3632,2025-02-12,3406.23,debit,Lifestyle Store,SHOPPING
3633,2025-01-24,3261.65,transfer,Monthly Salary Credit,SALARY
3634,2024-05-24,2992.24,transfer,Mutual Fund SIP,INVESTMENT
3635,2024-11-23,4168.02,transfer,Bonus Credit,SALARY
3636,2024-10-27,2886.87,debit,Restaurant Bill,FOOD
3637,2025-01-29,1408.8,transfer,Train Ticket,TRAVEL
3638,2024-06-15,2478.06,transfer,Flipkart Order,SHOPPING
3639,2025-08-05,2401.77,transfer,Movie Ticket,ENTERTAINMENT
3640,2024-09-23,1443.6,debit,Stock Purchase,INVESTMENT
3641,2023-12-29,1376.15,transfer,Amazon Purchase,SHOPPING
3642,2024-12-11,380.01,transfer,Doctor Consultation,MEDICAL
3643,2025-04-02,948.2,transfer,Bonus Credit,SALARY
3644,2024-08-21,1803.29,debit,Bank Transfer,TRANSFER
3645,2024-01-18,462.28,debit,Internet Bill,BILLS
3646,2024-03-31,311.41,debit,Pharmacy Purchase,MEDICAL
3647,2024-12-10,2256.08,debit,Medical Test,MEDICAL
3648,2025-07-26,4037.92,debit,Wallet Transfer,TRANSFER
3649,2025-01-03,2398.93,debit,Water Bill,BILLS
3650,2025-06-07,3361.29,transfer,Electricity Bill,BILLS
3651,2024-07-08,1577.05,transfer,Train Ticket,TRAVEL
3652,2025-05-11,4492.1,transfer,Medical Test,MEDICAL
3653,2025-04-19,478.69,transfer,Wallet Transfer,TRANSFER
3654,2025-11-13,4922.46,transfer,Monthly Salary Credit,SALARY
3655,2025-10-27,1007.45,credit,Flight Booking,TRAVEL
3656,2025-02-08,361.33,debit,Bonus Credit,SALARY
3657,2025-10-23,4484.71,debit,Electricity Bill,BILLS
3658,2025-07-25,4900.32,debit,Electricity Bill,BILLS
3659,2024-06-27,1421.84,credit,Bank Transfer,TRANSFER
3660,2025-01-16,3442.12,credit,Monthly Salary Credit,SALARY
3661,2024-06-04,3581.53,debit,Gaming Purchase,ENTERTAINMENT
3662,2024-10-30,1577.58,debit,Dominos Pizza,FOOD
3663,2024-11-24,2219.27,transfer,Gaming Purchase,ENTERTAINMENT
3664,2024-10-02,2833.7,debit,Stock Purchase,INVESTMENT
3665,2024-06-08,713.86,credit,Gaming Purchase,ENTERTAINMENT
3666,2025-06-28,1367.03,transfer,Electricity Bill,BILLS
3667,2024-10-05,2299.18,transfer,Flipkart Order,SHOPPING
3668,2024-07-05,4832.08,credit,Bonus Credit,SALARY
3669,2024-07-26,4507.9,transfer,Mutual Fund SIP,INVESTMENT
3670,2024-04-20,2173.07,credit,Internet Bill,BILLS
3671,2024-11-28,3283.32,debit,Dominos Pizza,FOOD
3672,2024-03-22,460.3,credit,Fuel Station,TRAVEL
3673,2024-10-14,2454.28,transfer,Starbucks Coffee,FOOD
3674,2024-03-23,621.31,transfer,Medical Test,MEDICAL
3675,2024-12-29,2534.27,credit,Train Ticket,TRAVEL
3676,2025-06-10,4612.62,credit,Monthly Salary Credit,SALARY
3677,2025-05-13,1891.46,debit,UPI Transfer,TRANSFER
3678,2025-02-04,4706.21,transfer,Pharmacy Purchase,MEDICAL
3679,2025-04-16,4494.97,transfer,Netflix Subscription,ENTERTAINMENT
3680,2024-01-25,854.22,credit,Dominos Pizza,FOOD
3681,2023-12-18,4023.01,debit,Stock Purchase,INVESTMENT
3682,2024-11-14,4423.57,credit,Amazon Purchase,SHOPPING
3683,2024-05-21,1326.41,debit,Gaming Purchase,ENTERTAINMENT
3684,2025-04-09,1757.77,transfer,Water Bill,BILLS
3685,2025-03-30,3416.01,transfer,Pharmacy Purchase,MEDICAL
3686,2024-03-03,4436.23,debit,Lifestyle Store,SHOPPING
3687,2025-03-09,358.15,credit,Starbucks Coffee,FOOD
3688,2023-11-21,3230.11,debit,Mutual Fund SIP,INVESTMENT
3689,2025-03-08,1505.6,debit,Netflix Subscription,ENTERTAINMENT
3690,2025-08-30,2712.6,debit,Flight Booking,TRAVEL
3691,2025-05-04,2433.39,transfer,Stock Purchase,INVESTMENT
3692,2024-03-26,4250.42,credit,Monthly Salary Credit,SALARY
3693,2025-10-01,3002.75,transfer,Monthly Salary Credit,SALARY
3694,2025-04-04,3106.45,credit,Internet Bill,BILLS
3695,2025-03-26,1326.83,debit,Mutual Fund SIP,INVESTMENT
3696,2024-12-06,2507.89,credit,Flight Booking,TRAVEL
3697,2023-12-18,639.14,transfer,Uber Ride,TRAVEL
3698,2025-01-04,3972.0,credit,Amazon Purchase,SHOPPING
3699,2023-11-22,2603.6,credit,Mutual Fund SIP,INVESTMENT
3700,2025-09-15,346.59,transfer,Fuel Station,TRAVEL
3701,2024-04-08,4450.71,transfer,Crypto Buy,INVESTMENT
3702,2024-08-14,2339.25,credit,Amazon Purchase,SHOPPING
3703,2024-05-03,3389.43,credit,Netflix Subscription,ENTERTAINMENT
3704,2025-02-11,1667.12,transfer,McDonalds,FOOD
3705,2024-06-23,4716.36,credit,Crypto Buy,INVESTMENT
3706,2025-03-05,3919.86,transfer,Amazon Purchase,SHOPPING
3707,2023-11-20,990.55,debit,Medical Test,MEDICAL
3708,2024-04-27,2594.3,credit,Netflix Subscription,ENTERTAINMENT
3709,2024-12-01,1026.13,transfer,Stock Purchase,INVESTMENT
3710,2025-05-08,1410.0,transfer,Water Bill,BILLS
3711,2025-10-13,3582.93,credit,Electricity Bill,BILLS
3712,2024-10-23,634.32,transfer,Medical Test,MEDICAL
3713,2025-09-11,1141.88,transfer,Bank Transfer,TRANSFER
3714,2024-09-27,3064.74,credit,Wallet Transfer,TRANSFER
3715,2024-11-14,2022.23,transfer,Movie Ticket,ENTERTAINMENT
3716,2024-07-15,2044.96,credit,Monthly Salary Credit,SALARY
3717,2024-03-07,770.52,debit,Wallet Transfer,TRANSFER
3718,2024-11-11,313.97,credit,Electricity Bill,BILLS
3719,2024-05-24,2262.22,debit,Water Bill,BILLS
3720,2024-09-09,2353.82,credit,Mutual Fund SIP,INVESTMENT
3721,2025-09-15,2612.49,debit,Bonus Credit,SALARY
3722,2025-09-07,3209.33,debit,Electricity Bill,BILLS
3723,2024-11-21,2672.18,credit,Electricity Bill,BILLS
3724,2024-07-02,2688.03,debit,UPI Transfer,TRANSFER
3725,2024-12-25,1640.49,credit,Flipkart Order,SHOPPING
3726,2025-06-08,1057.66,debit,Gaming Purchase,ENTERTAINMENT
3727,2024-05-30,3472.6,credit,Bonus Credit,SALARY
3728,2025-07-24,2148.34,transfer,Gaming Purchase,ENTERTAINMENT
3729,2025-09-15,2554.68,debit,Monthly Salary Credit,SALARY
3730,2024-10-04,3904.25,transfer,Monthly Salary Credit,SALARY
3731,2025-01-08,3804.15,credit,Stock Purchase,INVESTMENT
3732,2024-07-09,3142.1,transfer,Fuel Station,TRAVEL
3733,2024-12-30,3933.25,debit,Crypto Buy,INVESTMENT
3734,2025-03-16,1352.03,debit,Movie Ticket,ENTERTAINMENT
3735,2025-06-03,2555.85,transfer,Netflix Subscription,ENTERTAINMENT
3736,2024-04-26,1239.67,debit,Medical Test,MEDICAL
3737,2024-09-20,1133.01,debit,Electricity Bill,BILLS
3738,2023-11-19,4487.55,transfer,Flipkart Order,SHOPPING
3739,2025-08-29,193.89,credit,Bonus Credit,SALARY
3740,2024-04-14,2515.37,transfer,Mutual Fund SIP,INVESTMENT
3741,2024-11-07,4590.08,transfer,Mobile Recharge,BILLS
3742,2024-07-06,1845.23,debit,Uber Ride,TRAVEL
3743,2025-04-01,3254.16,credit,Bonus Credit,SALARY
3744,2025-05-08,1276.05,credit,Bonus Credit,SALARY
3745,2025-11-10,3667.58,transfer,McDonalds,FOOD
3746,2025-11-03,2764.96,transfer,Stock Purchase,INVESTMENT
3747,2025-10-26,4831.89,debit,Flight Booking,TRAVEL
3748,2025-07-23,345.71,debit,Wallet Transfer,TRANSFER
3749,2025-04-03,1602.91,credit,Restaurant Bill,FOOD
3750,2024-03-14,3004.47,transfer,Starbucks Coffee,FOOD
3751,2025-06-20,1839.79,credit,Pharmacy Purchase,MEDICAL
3752,2024-02-27,1732.85,debit,Bank Transfer,TRANSFER
3753,2024-04-25,2903.6,debit,Myntra Clothing,SHOPPING
3754,2025-08-17,574.2,debit,Flight Booking,TRAVEL
3755,2025-05-27,1818.57,debit,Restaurant Bill,FOOD
3756,2025-01-29,4451.69,credit,Pharmacy Purchase,MEDICAL
3757,2025-03-01,2676.46,debit,Uber Ride,TRAVEL
3758,2025-08-18,3431.1,credit,Fuel Station,TRAVEL
3759,2024-09-08,3119.36,transfer,Uber Ride,TRAVEL
3760,2024-06-09,4915.36,credit,Medical Test,MEDICAL
3761,2024-04-04,4842.78,credit,Monthly Salary Credit,SALARY
3762,2025-07-20,3091.73,credit,Water Bill,BILLS
3763,2024-06-29,4778.03,credit,Wallet Transfer,TRANSFER
3764,2024-04-26,1674.8,credit,Starbucks Coffee,FOOD
3765,2024-11-07,4950.16,transfer,Myntra Clothing,SHOPPING
3766,2024-01-31,488.52,debit,Netflix Subscription,ENTERTAINMENT
3767,2024-04-06,4872.17,debit,Uber Ride,TRAVEL
3768,2024-12-16,418.82,transfer,Monthly Salary Credit,SALARY
3769,2024-04-10,2067.49,transfer,Flipkart Order,SHOPPING
3770,2024-08-01,742.14,credit,Flipkart Order,SHOPPING
3771,2024-10-18,1024.9,transfer,Dominos Pizza,FOOD
3772,2025-01-04,159.13,debit,Wallet Transfer,TRANSFER
3773,2023-12-07,1697.77,debit,Starbucks Coffee,FOOD
3774,2025-07-09,4830.29,credit,Mutual Fund SIP,INVESTMENT
3775,2025-02-09,165.18,transfer,Dominos Pizza,FOOD
3776,2024-12-27,3298.05,debit,Wallet Transfer,TRANSFER
3777,2025-01-15,2151.14,transfer,Flipkart Order,SHOPPING
3778,2025-07-31,3293.07,credit,Netflix Subscription,ENTERTAINMENT
3779,2025-08-20,298.32,credit,Lifestyle Store,SHOPPING
3780,2024-05-23,4749.9,debit,Water Bill,BILLS
3781,2025-08-26,3453.37,debit,Crypto Buy,INVESTMENT
3782,2025-07-12,2871.99,credit,Pharmacy Purchase,MEDICAL
3783,2024-01-09,2342.29,debit,Gaming Purchase,ENTERTAINMENT
3784,2024-03-27,3342.22,transfer,Bonus Credit,SALARY
3785,2023-12-21,2205.96,debit,Amazon Purchase,SHOPPING
3786,2025-03-28,2137.47,debit,Stock Purchase,INVESTMENT
3787,2024-04-11,4246.24,debit,Myntra Clothing,SHOPPING
3788,2025-06-20,3467.77,debit,Wallet Transfer,TRANSFER
3789,2024-05-13,1769.32,credit,Netflix Subscription,ENTERTAINMENT
3790,2024-04-09,3503.38,credit,Water Bill,BILLS
3791,2025-10-07,2604.53,credit,Medical Test,MEDICAL
3792,2024-08-14,1383.95,transfer,Monthly Salary Credit,SALARY
3793,2024-07-09,2954.39,credit,Flipkart Order,SHOPPING
3794,2024-12-04,1787.07,credit,Myntra Clothing,SHOPPING
3795,2024-10-18,3615.38,credit,Stock Purchase,INVESTMENT
3796,2024-03-07,3974.92,transfer,Mutual Fund SIP,INVESTMENT
3797,2025-05-09,4449.63,transfer,Fuel Station,TRAVEL
3798,2024-07-30,1014.37,transfer,Gaming Purchase,ENTERTAINMENT
3799,2025-01-26,3319.84,debit,McDonalds,FOOD
3800,2024-03-19,4032.78,credit,Flight Booking,TRAVEL
3801,2024-04-27,3952.15,debit,Bank Transfer,TRANSFER
3802,2024-12-03,2142.76,transfer,Fuel Station,TRAVEL
3803,2025-02-16,3057.84,debit,Fuel Station,TRAVEL
3804,2023-12-10,4265.94,debit,Starbucks Coffee,FOOD
3805,2024-11-11,3177.76,credit,Restaurant Bill,FOOD
3806,2025-07-07,1561.76,transfer,Lifestyle Store,SHOPPING
3807,2025-10-09,3969.83,debit,Flight Booking,TRAVEL
3808,2024-04-12,782.25,debit,Doctor Consultation,MEDICAL
3809,2025-04-14,3590.59,debit,Doctor Consultation,MEDICAL
3810,2024-04-12,2627.89,transfer,Stock Purchase,INVESTMENT
3811,2023-12-11,861.48,transfer,Gaming Purchase,ENTERTAINMENT
3812,2025-05-11,1550.59,debit,Water Bill,BILLS
3813,2025-07-23,4056.96,transfer,Lifestyle Store,SHOPPING
3814,2025-09-07,285.62,debit,Monthly Salary Credit,SALARY
3815,2023-12-24,2861.79,debit,Train Ticket,TRAVEL
3816,2024-06-13,3719.81,credit,Wallet Transfer,TRANSFER
3817,2024-02-01,4080.19,credit,Electricity Bill,BILLS
3818,2024-12-14,1743.05,debit,Pharmacy Purchase,MEDICAL
3819,2024-04-02,3337.56,transfer,Monthly Salary Credit,SALARY
3820,2024-12-28,4333.42,transfer,Amazon Purchase,SHOPPING
3821,2024-11-30,2091.01,credit,Internet Bill,BILLS
3822,2025-11-02,3096.31,transfer,Netflix Subscription,ENTERTAINMENT
3823,2025-10-26,484.4,credit,Crypto Buy,INVESTMENT
3824,2023-12-26,1353.57,debit,McDonalds,FOOD
3825,2023-12-10,4852.5,transfer,Electricity Bill,BILLS
3826,2025-02-07,4436.52,credit,Dominos Pizza,FOOD
3827,2025-05-01,2596.99,transfer,Lifestyle Store,SHOPPING
3828,2024-04-12,767.94,credit,Starbucks Coffee,FOOD
3829,2025-02-19,652.41,debit,Gaming Purchase,ENTERTAINMENT
3830,2024-04-04,210.92,debit,Flight Booking,TRAVEL
3831,2024-02-11,135.4,credit,Bonus Credit,SALARY
3832,2024-10-18,3988.02,credit,Bonus Credit,SALARY
3833,2025-06-26,696.88,transfer,Bonus Credit,SALARY
3834,2024-02-24,4102.32,debit,Amazon Purchase,SHOPPING
3835,2025-05-18,1193.86,debit,Flipkart Order,SHOPPING
3836,2024-08-13,1307.6,debit,Flight Booking,TRAVEL
3837,2024-11-01,4633.52,debit,Bonus Credit,SALARY
3838,2024-08-08,1160.8,debit,Bonus Credit,SALARY
3839,2025-04-27,4140.05,transfer,Lifestyle Store,SHOPPING
3840,2024-10-29,3082.32,transfer,Bonus Credit,SALARY
3841,2024-10-08,2509.66,credit,Monthly Salary Credit,SALARY
3842,2024-10-25,4484.81,credit,Monthly Salary Credit,SALARY
3843,2025-02-02,4762.93,transfer,Restaurant Bill,FOOD
3844,2024-07-08,1868.51,debit,Gaming Purchase,ENTERTAINMENT
3845,2025-08-31,187.44,debit,Starbucks Coffee,FOOD
3846,2025-08-28,1098.39,credit,Pharmacy Purchase,MEDICAL
3847,2025-05-30,2942.77,credit,Internet Bill,BILLS
3848,2024-05-26,921.95,transfer,Gaming Purchase,ENTERTAINMENT
3849,2025-07-15,2616.96,debit,Myntra Clothing,SHOPPING
3850,2025-07-12,4860.47,transfer,Netflix Subscription,ENTERTAINMENT
3851,2025-09-22,2289.55,credit,Water Bill,BILLS
3852,2024-06-12,4124.91,debit,Internet Bill,BILLS
3853,2025-10-01,1012.01,debit,Bank Transfer,TRANSFER
3854,2025-02-20,2180.01,credit,Internet Bill,BILLS
3855,2024-02-29,2200.91,transfer,Bonus Credit,SALARY
3856,2025-03-01,2000.7,credit,Uber Ride,TRAVEL
3857,2024-01-14,1707.17,credit,Gaming Purchase,ENTERTAINMENT
3858,2024-12-12,623.94,debit,Bonus Credit,SALARY
3859,2025-01-19,894.22,transfer,Lifestyle Store,SHOPPING
3860,2024-06-08,3006.35,transfer,Medical Test,MEDICAL
3861,2025-02-28,4564.71,transfer,Crypto Buy,INVESTMENT
3862,2025-11-11,1497.57,credit,Crypto Buy,INVESTMENT
3863,2025-01-03,2706.79,transfer,Mutual Fund SIP,INVESTMENT
3864,2024-03-25,3947.15,transfer,Flipkart Order,SHOPPING
3865,2025-05-29,4383.18,credit,Myntra Clothing,SHOPPING
3866,2023-11-23,973.1,transfer,Lifestyle Store,SHOPPING
3867,2024-04-04,2726.94,transfer,Bonus Credit,SALARY
3868,2024-08-27,3681.98,debit,Starbucks Coffee,FOOD
3869,2024-08-02,566.7,transfer,Flight Booking,TRAVEL
3870,2024-06-04,1252.97,debit,Bonus Credit,SALARY
3871,2023-12-21,2305.85,transfer,Flipkart Order,SHOPPING
3872,2025-06-01,3192.41,debit,Crypto Buy,INVESTMENT
3873,2025-10-30,175.26,credit,Netflix Subscription,ENTERTAINMENT
3874,2024-04-17,2251.83,debit,Flight Booking,TRAVEL
3875,2025-02-19,3746.65,transfer,Medical Test,MEDICAL
3876,2025-07-06,2545.32,transfer,Bonus Credit,SALARY
3877,2025-10-29,1000.22,debit,Bank Transfer,TRANSFER
3878,2025-01-21,2167.31,transfer,Crypto Buy,INVESTMENT
3879,2025-08-28,1451.44,credit,Movie Ticket,ENTERTAINMENT
3880,2024-06-24,235.07,transfer,Monthly Salary Credit,SALARY
3881,2023-12-16,114.58,credit,Lifestyle Store,SHOPPING
3882,2024-08-18,4493.21,debit,Water Bill,BILLS
3883,2024-12-20,2633.08,debit,Netflix Subscription,ENTERTAINMENT
3884,2025-07-26,3350.44,credit,Uber Ride,TRAVEL
3885,2024-02-01,605.55,debit,UPI Transfer,TRANSFER
3886,2024-02-11,2491.97,credit,Stock Purchase,INVESTMENT
3887,2025-03-06,2205.23,debit,Fuel Station,TRAVEL
3888,2025-06-09,1327.27,transfer,Wallet Transfer,TRANSFER
3889,2025-09-08,151.77,debit,Medical Test,MEDICAL
3890,2024-03-01,4985.49,credit,Movie Ticket,ENTERTAINMENT
3891,2024-11-05,4436.47,transfer,Bonus Credit,SALARY
3892,2024-09-02,4611.61,debit,Bank Transfer,TRANSFER
3893,2024-08-05,2070.24,transfer,Uber Ride,TRAVEL
3894,2024-12-10,110.88,transfer,Stock Purchase,INVESTMENT
3895,2025-10-05,2966.74,transfer,Wallet Transfer,TRANSFER
3896,2025-05-07,398.4,transfer,Crypto Buy,INVESTMENT
3897,2025-06-05,1618.97,debit,Dominos Pizza,FOOD
3898,2025-05-15,2102.4,transfer,Internet Bill,BILLS
3899,2025-09-07,439.84,debit,Wallet Transfer,TRANSFER
3900,2024-05-10,1755.2,debit,Dominos Pizza,FOOD
3901,2025-10-08,892.22,debit,Monthly Salary Credit,SALARY
